x,y,Fe,Al2O3,SiO2,Mn,P,Rest,Comminution Time,Specific Energy,Fe Recovery,Working Face
190,25,0.490625413554744,0.0146007503321553,0.022217819144107,0.0005872091630828,0.0011484713745043,0.320820336431407,1,0.9991953673375926,0.7350277645408563,B
195,60,0.49146124425241,0.0149670159928519,0.0189996429095166,0.0004825707002643,0.0020484917061158,0.322041034438842,2,1.3166323828893678,0.7578088245809331,B
-235,45,0.599735340933386,0.0087783658082026,0.0154014269263079,0.0008130189556022,0.0005810808933019,0.324690766483199,1,1.308964864293007,0.7429171420954519,A
190,30,0.504739069287663,0.0082765571187614,0.0149792912371876,0.0004883887498411,0.0010218187775331,0.320494874829014,1,1.3059736231075976,0.7963964611327832,B
-235,50,0.608967021652871,0.0057612644300507,0.0104641174776446,0.0008377388479511,0.0007049823691938,0.323264875222288,1,1.295825699036525,0.701059242920083,A
-235,55,0.5966786754861799,0.0133164342337036,0.0204011283453762,0.0011821444263829,0.000827222092044,0.317594395416313,1,1.3471948383452357,0.7846506548674128,A
-235,60,0.57606937097558,0.0234876031786631,0.0324560451203577,0.0012836780916012,0.000990940784552,0.315712361849246,3,1.448343727667565,0.7317236559723228,A
190,35,0.47899467713469,0.0205712945165253,0.0339362644833793,0.0004062580611906,0.0012845106632296,0.314806995140985,1,1.4103427656599912,0.7459147873150364,B
-235,65,0.5889973145565629,0.0132685828499911,0.0201048119322186,0.0015394530870548,0.0012565294688768,0.324833308105296,1,1.2835595228598775,0.7498166596846092,A
-235,70,0.5925132016027279,0.0108143455016567,0.016945093891616,0.0019595852157992,0.0014133658781055,0.326354407910095,3,1.2217624324178038,0.7534622708235239,A
-235,75,0.5964168490662429,0.0097771431859122,0.0156555746092614,0.002187291546489,0.0014411059117132,0.324522035680381,2,1.0277661648673377,0.8194748040976256,A
190,40,0.46433370644931593,0.0314399887359466,0.037962180913655,0.0002294332020101,0.0012761128830697,0.314758577816003,3,1.0360071289876853,0.7780781749136529,B
185,20,0.474366495995321,0.0208205754789308,0.0336741638252492,0.0008452571681367,0.0016296734297779,0.318663834102584,2,1.5152094148139934,0.703447524135717,B
190,45,0.490059312793621,0.01556642430067,0.0129984220861719,0.0004499996184664,0.0020673895481994,0.328858451652871,2,1.329303568617703,0.7954866855484586,B
-230,35,0.5821136017943409,0.0170253274661397,0.0286623721435964,0.0020467139771743,0.0010055077300568,0.319146476888692,2,1.6121062159207031,0.7755666713680518,A
190,50,0.48315588649934993,0.0181198329681829,0.0174995985763733,0.0004569766972621,0.0025989560254478,0.328168749233384,1,0.8715641646100056,0.7447451227473347,B
-230,40,0.589628433141168,0.0132500502850505,0.0231517218382658,0.0014041419755268,0.0008317941193722,0.321733858640617,1,1.5423746526315774,0.796732974976576,A
190,55,0.487269747015206,0.017497126428245,0.0209454925256475,0.0003841844212016,0.0020242098097355,0.321879239799964,3,0.8791006355656965,0.7766191552895221,B
185,25,0.496405287968001,0.0118804387448527,0.0182256040093033,0.0006006606416734,0.0014645842729867,0.321423424363183,3,1.425641518558796,0.7467153865481762,B
190,60,0.4833576633688069,0.0183745195441052,0.0225315066663724,0.0005373422762747,0.0020682407724514,0.323130727371989,3,1.1300572282598025,0.7683943521168362,B
-230,45,0.597898555468021,0.0079068862795492,0.0152087080527422,0.0008233595928421,0.0006205431306889,0.327541947476157,1,1.4368400185488912,0.8229469287018812,A
185,30,0.512335943631281,0.0070391312302746,0.0124343970366972,0.0002823919841131,0.0010068056157902,0.316901330501843,2,0.9721518105598894,0.8195463845177179,B
-230,50,0.599497687476008,0.0075566161410504,0.0137741341404877,0.0006432605811911,0.0005072566708818,0.328021044990381,1,0.6965213025565675,0.7608653073101416,A
-230,55,0.5936558588497509,0.013420766903123,0.0204823208429213,0.0011298220950381,0.0006538406991637,0.320657390610002,1,0.9056636478915419,0.7760301856077771,A
185,35,0.491171173405052,0.0163900085324434,0.0286821153571436,0.0002688948549779,0.0010449464311572,0.312442861419226,2,0.8548865385143889,0.7974662024978831,B
-230,60,0.590865328425793,0.0155870722803981,0.0222857078964434,0.0010942364633978,0.0009015507431324,0.319266104190835,1,0.9663142252690242,0.7683027486481555,A
-230,65,0.6001313456762839,0.0061294899842136,0.0116785114401153,0.0011680389102816,0.0012045113653234,0.329688102623782,2,1.3488444291813215,0.7787141083591548,A
-230,80,0.601329410874353,0.0084974644477316,0.0127504195445641,0.001958522283265,0.0015242134931535,0.323939969356933,3,1.0529327062570635,0.754774216722082,A
-230,70,0.596607358032634,0.0075037618468124,0.0130541301874238,0.0017217138102277,0.001377367268962,0.32973566885394,1,1.349556118792827,0.7859661186753882,A
-230,75,0.6036917086746829,0.0068119982412233,0.0114215071802806,0.0017819403397494,0.0015096643451985,0.324783181218865,3,0.7850482204585363,0.8165112303453894,A
185,40,0.48529283951454494,0.0224539587180872,0.0302773270621521,0.0001919130884469,0.0010300679070894,0.310753893709679,2,1.0841468328242125,0.7167927933803693,B
180,20,0.466421632834613,0.0219928913711156,0.0392089720039407,0.0009715402489745,0.0015766006745593,0.319828362866797,3,1.224955062662003,0.7340844626211322,B
185,45,0.49146784513589503,0.0191128281342974,0.0167284020400359,0.0002767328257446,0.0015853405365957,0.320828851327431,1,1.0519298744232217,0.7990885471579606,B
185,50,0.46185466104499695,0.0324578265064933,0.0296624378294718,0.0003718597499615,0.002173943293656,0.323479271575421,1,1.4288203110854716,0.7247184349359669,B
-225,40,0.589841949570333,0.0124282305855901,0.0217615057873393,0.0013262796996378,0.0008240083973449,0.323818025959754,1,0.9134003112745392,0.7673701457365263,A
180,25,0.47513423268463195,0.0188092612937878,0.0322352326483581,0.0007761930558822,0.0013749208789178,0.321670159438422,3,1.257036291183683,0.7218151290705546,B
185,55,0.442110526034447,0.0390398067221087,0.0435640765696762,0.0004045580976707,0.0021655856179785,0.322715446958119,1,1.3351169046188252,0.7012118797219207,B
185,60,0.480137697191128,0.0189364914263531,0.0229100049520704,0.0005968338025379,0.0021842980558318,0.325234674572079,2,0.9128463800741442,0.7687070653858782,B
-225,45,0.5928305444894879,0.0102168873434399,0.0185193510986718,0.0014720702799861,0.0006720791145053,0.326289067673909,1,0.9124068145681945,0.7993790616422851,A
180,30,0.48571185929665794,0.0169451720456041,0.0283947891284979,0.0002763072082192,0.0011029906300082,0.317568881691013,2,1.196318187940702,0.7676822395385063,B
-225,50,0.5910976361530209,0.0100948831249029,0.0180226131777119,0.0032622965174737,0.0006124934986052,0.326910077528285,3,1.5151098461595494,0.8095487299573507,A
-225,55,0.580398425159694,0.0167000403865296,0.026342367745325,0.004646879904201,0.0006473906994255,0.321264896104825,3,1.203321852493047,0.791605168276165,A
180,35,0.47456005558632197,0.0254382225068746,0.0387551782758754,0.0002034375133364,0.0010548396084575,0.309988266509134,3,1.4800242385467501,0.7414862617778633,B
-225,90,0.595020424974855,0.0129447042755918,0.0179938429770886,0.0013523416619472,0.001186664464471,0.321502021646046,3,0.7072145292585601,0.7492123540692075,A
-225,60,0.5949905999008119,0.0116822541553931,0.0188343512951669,0.0020397028431452,0.0008308847801836,0.321622207025299,1,1.3765469324981072,0.7600752800162228,A
-225,85,0.601566192819591,0.0092125928160043,0.0129843524959865,0.0013955437917492,0.001315742749087,0.323525575327582,3,1.2959940236921956,0.7739837733229931,A
-225,65,0.610647187723281,0.0027267887187799,0.0070561906959125,0.0011225521000543,0.0010578753970106,0.327389405364962,3,1.1115571471347532,0.7927061332549683,A
-225,80,0.607174315737396,0.0064724570127435,0.0098765318924978,0.0015974887258698,0.0015439171104283,0.323335289521065,3,1.163315861271683,0.87,A
-225,70,0.6047553311796909,0.0033271071963059,0.0080233886274782,0.0011704329947126,0.0012469143863406,0.331476825615472,2,1.324469326996296,0.7966276329399946,A
-225,75,0.608308991856794,0.004361391101927,0.0084799996756645,0.001325609026332,0.0015188877402184,0.326005120599064,3,1.2071951671711194,0.800869506180057,A
180,40,0.470590510963095,0.0294380200075387,0.0370694015644801,0.0001956401563221,0.0011396546765509,0.311566772632013,2,1.6333319478004795,0.7251410434961999,B
175,20,0.467610600474605,0.023312643498857,0.0403314035511772,0.0007392350560761,0.0015754409522103,0.316430676467074,1,1.1448667021286627,0.767276894372897,B
180,45,0.470209398308825,0.0305431749388937,0.0295385130446094,0.0002167571189632,0.0012023987653958,0.318289757823313,3,1.4429941661058192,0.7405489212693747,B
180,50,0.48027763252643596,0.0219083887549654,0.0184516938500108,0.0004808539211521,0.0018122760302113,0.327069154917225,1,0.8611268875429958,0.7893540605697871,B
175,25,0.463541151884438,0.0246781648491378,0.0415464177667274,0.0005539715742355,0.0015298247154921,0.31815046920997,1,1.3000279156485812,0.7410361670932573,B
180,55,0.472263021687895,0.0240163316953019,0.0257907588406924,0.0005187440583464,0.0022705578102257,0.325140585907539,2,1.3051898602365115,0.7345989548328034,B
180,60,0.486266521721496,0.0162038978457239,0.0189091739672965,0.0006064885510023,0.0022065204661314,0.32580739744835,1,1.349708617027742,0.8095771731259449,B
-220,45,0.584684785932844,0.0142973558207981,0.0228998059748346,0.0021745631284832,0.0007845938151585,0.325158895327882,1,1.3023530960415393,0.7363611844101281,A
180,65,0.49091863557470894,0.0137477474007648,0.0173054790256062,0.0007090463859664,0.0020070314839986,0.325312060128955,3,1.1733059085707813,0.7960608284821067,B
175,30,0.47803834054014493,0.0183974379408629,0.0298754572763691,0.0003085914824882,0.0014600227897373,0.321920149970397,1,1.2837737245405307,0.7492936086017852,B
-220,50,0.576698019556938,0.0161684053989812,0.025693606453715,0.0049863783745895,0.0008164365568509,0.325637153658925,3,1.296946786185569,0.7247280684097883,A
-220,95,0.588018516575731,0.0172842632641775,0.0253882243518148,0.0012558118694978,0.0011806833397604,0.316872500599018,1,0.937290531832512,0.8117342630102269,A
-220,55,0.569939670872176,0.0178126200607482,0.0277383387125689,0.0065002097384835,0.0008621891930181,0.327146971423005,1,1.5995730821423828,0.7727237878415882,A
175,35,0.44912564895734597,0.0360504736273537,0.0558262618407702,0.0002555526663628,0.0012452569402125,0.307496805967955,1,1.17949046303736,0.676191210125408,B
-220,90,0.5927267084804709,0.0149512675291016,0.0212122883423483,0.0012205620361699,0.0011163288780073,0.318772844733902,1,0.9746172509613101,0.7547614565733698,A
-220,60,0.5860161898562749,0.0147421144267744,0.0230663984528788,0.0043323989331591,0.0007810113687671,0.321061886962146,3,1.3352012828816506,0.777391218637209,A
-220,85,0.6037314617595639,0.0088105581958504,0.0122951992591634,0.0011454514497633,0.0011813361187364,0.322835993216923,3,1.4345081721743436,0.8138314078674096,A
-220,65,0.609031510802998,0.0031752287151758,0.0074086620097588,0.0012496149445154,0.0008861598105709,0.328248823716981,1,1.083275093757951,0.8100371733327504,A
-220,80,0.61030546050504,0.0051381276048406,0.007632839426118,0.0014665370632268,0.001577956279191,0.323879079121583,3,0.9927921715922834,0.8247397962186714,A
-220,70,0.600750540393018,0.002261578048204,0.0064627497842813,0.0012530210507217,0.0013046520105339,0.33796745871324,1,1.4383767327343229,0.8157629435034108,A
-220,75,0.600302404876651,0.004052461917695,0.0085506939672827,0.0018558271217866,0.0016471905343883,0.333591421582196,3,0.9499165313153001,0.7946512798371079,A
175,40,0.43518502411456894,0.0475553371117581,0.0589236270818224,0.0001885121370013,0.001115531557178,0.307031967997671,2,1.106642403415631,0.6706417577824377,B
170,20,0.46747324243120103,0.0243795978330821,0.0417179660205753,0.0005740814324464,0.0016772519413735,0.314177860341321,3,1.3212063350320864,0.7727865578604198,B
175,45,0.44454978456690997,0.0448869128739769,0.0472702102604548,0.0001645483708795,0.0009868076591038,0.312141736268675,1,1.2383897503511279,0.7042503331278116,B
175,50,0.503444374434659,0.0132836386688005,0.01280010496512,0.0003330869820276,0.0014828595625501,0.318655935386843,3,1.127730812888278,0.7499362275286494,B
170,25,0.4676429877069169,0.0245284601477972,0.041682523704518,0.0004617082689518,0.001776111148818,0.313908209022998,2,0.6136109478185294,0.7419690316332788,B
175,55,0.49670031695872696,0.0148838661963835,0.0150939300516933,0.0004074518746668,0.002000217247557,0.320914217670972,3,1.3563944192881987,0.7946959557295479,B
175,60,0.49265533733929,0.0130553233428346,0.0144496289383263,0.0005892133084276,0.0021888066063079,0.327061690464813,3,1.372667655852369,0.8102419506742271,B
175,65,0.490508913281555,0.0139620145730641,0.0176420788885736,0.0007050353089644,0.0020056612923455,0.325176296655497,3,0.6087520430106447,0.8094779423573566,B
170,30,0.483029086171734,0.0180468494903079,0.0318174136731772,0.000314257160541,0.0013917186553646,0.315400674848875,3,0.8865540484459513,0.7530033476174918,B
-215,100,0.587502517201339,0.0176939291461823,0.0267388995161781,0.0015289299850585,0.0012672175712419,0.31526850658,3,1.490407290719688,0.7902476614614284,A
-215,50,0.579034471119307,0.0156240470731587,0.0248203438076054,0.0039936453996991,0.0009432691490537,0.325584223451175,1,1.0424098320626727,0.7188618964601712,A
-215,95,0.588527734815712,0.0175543578420476,0.0258370459781759,0.0014027236154862,0.0011849532207591,0.315493184527819,2,1.4788397492477197,0.8142696691205724,A
-215,55,0.5735368223862479,0.0179264682880041,0.0257507090381663,0.0056983945421258,0.0010634546194393,0.326024151126016,1,1.225378090519942,0.7818982264157854,A
170,35,0.44143438074333297,0.039030004806773,0.0637576898921215,0.0003524636298176,0.0011938243134288,0.304231636614526,2,1.2279583960525924,0.6475109151331516,B
-215,90,0.5912946526955749,0.0162148568069108,0.0247782140842139,0.0010178979577606,0.00104808945445,0.31564628900109,2,1.4526746275543085,0.7737316074914009,A
-215,60,0.5817719974943889,0.0162586577009638,0.0217485090522897,0.0037499135823391,0.0010772824159283,0.32539363975409,2,1.060277491360907,0.7917880043469621,A
-215,85,0.6044115148156189,0.0090542436055035,0.0130146877563778,0.0010071725215854,0.0010981865690776,0.321414194731837,2,1.2958478841522179,0.8206910001116663,A
-215,65,0.599014845547091,0.0058338253736544,0.010556669198918,0.0013429235078709,0.000878089006212,0.332373647366254,2,0.8915545712340265,0.7895164512466224,A
-215,80,0.608118157219453,0.0053823960916118,0.0078534416376254,0.0022428251369042,0.001797261553023,0.324605918361382,1,0.8598199400928707,0.7809649563486757,A
-215,70,0.5980881270848709,0.002960790119206,0.0069436697109281,0.0012168446174095,0.0013609472456528,0.339429621221932,2,1.1765260027875686,0.7685646506559799,A
-215,75,0.5967895694248949,0.0055818804241999,0.0095872601622475,0.0027860345049598,0.0017038320680825,0.333551423415615,3,1.1913194279814725,0.7695698482154039,A
170,40,0.426451952395292,0.0514542901685024,0.0657106950932983,0.0001974402880255,0.0011828501270694,0.305002771927813,2,0.7914788114920042,0.6462938683729617,B
165,20,0.456461580626228,0.0299734379678041,0.0519273731953748,0.0005684178483771,0.0016217469390195,0.309447443423197,1,1.0383626986199272,0.7302218851905236,B
170,45,0.46393731287818296,0.033811246733595,0.0366427359577792,0.0001403694546254,0.0013456806360627,0.314122654339755,3,1.4684754986584725,0.7105264487464376,B
170,50,0.495100726489636,0.0147377139985308,0.0187172416278841,0.0003466773167286,0.0015817420414843,0.319515898525736,2,1.9436299536409445,0.7571270251120695,B
165,25,0.453863887732298,0.0304931307975086,0.0535678531731731,0.000536817787689,0.0017283988320498,0.309809911677282,1,1.3968070397383558,0.6957014577880312,B
170,55,0.492138742125368,0.0147512729960002,0.0178877672210302,0.0005079374350825,0.0022501890536795,0.322464091168839,2,1.0162775258110777,0.7175074956178753,B
170,60,0.49315245700604093,0.0131501462710014,0.0150995002068849,0.0006509159535988,0.0022316334262538,0.32571534713622,1,1.046071045270837,0.7516647855274037,B
165,30,0.47443236115168597,0.0210531871816859,0.0420001077214546,0.0003837418336282,0.0013631906213279,0.310767411490217,1,1.1569989473133018,0.7358012224701962,B
170,65,0.486324712031619,0.0152099130829523,0.0184448265675779,0.0007574653054784,0.0021457130499454,0.327117369962426,2,0.8563290675260997,0.7491809207880834,B
-210,100,0.591847867957372,0.0165934106362755,0.0234464287412876,0.0015640484157267,0.0012403019974787,0.315307942251859,2,0.8526149901012761,0.797885799749099,A
-210,95,0.5980938776105169,0.0144998979801464,0.0209481351037655,0.0014056617705796,0.0011801444241354,0.313872283110856,1,1.4249302195898625,0.7812163752688888,A
-210,55,0.572729334183125,0.0203275614439217,0.0271779348984684,0.0048686497411933,0.0011605746304177,0.323735945102874,3,1.462740940980045,0.7235990386577463,A
165,35,0.47839590341999094,0.0229382145932877,0.0387878423506383,0.0002864934410768,0.0010600153964085,0.308531530798598,3,1.0783036266804655,0.785917754963527,B
-210,90,0.610306980509004,0.0093060113574056,0.0139172283634782,0.0017181021321605,0.0010529546120526,0.313698723025899,3,0.7680814314935513,0.7978245495179302,A
-210,60,0.559970705340482,0.0220782867837703,0.0268235059650301,0.0113687996444475,0.0013471490755027,0.328411553190767,3,1.173900766353983,0.69914293169797,A
-210,85,0.612352248679084,0.005637858104672,0.0090387430622212,0.0030255706510947,0.0012646314069094,0.318680948096018,1,1.1694041334124512,0.8074600422636125,A
-210,65,0.586674086844716,0.0082543772775464,0.0132242643041356,0.0071222665530464,0.0011325854833425,0.333592419537212,1,1.3912388258658717,0.7482584577590761,A
-210,80,0.604490366855868,0.0054054460488703,0.0083238583227948,0.0045808160937026,0.001765406736294,0.325434105942471,3,1.2122268390831412,0.8077440991913711,A
-210,70,0.5985927042141349,0.0039707635579289,0.0084408095092098,0.0016100149265908,0.0013199944782487,0.336065713313887,3,1.300058900795344,0.7564924446588909,A
-210,75,0.592562997093455,0.005371496982026,0.0108123263640503,0.0040051986752771,0.0015282096715301,0.335719771213661,1,0.7644893756515445,0.7863261196473192,A
165,40,0.448784326438316,0.0393614518300959,0.0514142249578585,0.0002163688081264,0.0011984484045691,0.309025179561034,1,1.0935940536601894,0.712871932985571,B
160,20,0.458757743323541,0.0289664144249913,0.0509304130568054,0.0006698230944142,0.0015394563833616,0.309136149716886,2,0.7095120312392698,0.7177413931424419,B
165,45,0.4568329299781769,0.0367771485735849,0.044423748080682,0.0001501109405824,0.0010359407872196,0.310780121639754,2,1.1229418185413347,0.7450920893700479,B
160,25,0.45908642620549,0.0293778364087855,0.0515099672825188,0.0005664873977101,0.0016126924430233,0.307846590262473,3,1.336894109728404,0.7418492733507099,B
165,50,0.5119199308164369,0.0094372338554771,0.0123028869216956,0.0002899493563861,0.0012013804406258,0.314848618609379,1,1.5387001643651768,0.7847447640580039,B
165,55,0.495207800788813,0.0125062676891998,0.0153203869101733,0.0006710895017498,0.0021191235454408,0.324175331564623,2,0.932583905688452,0.7636626980973875,B
165,60,0.49427337984278596,0.0115616197889497,0.0135495738763774,0.0006103605377247,0.0024988323208237,0.327506233633338,1,0.9868624978778404,0.7809528918110167,B
-205,45,0.560529113810059,0.0298843881161944,0.0419234830589699,0.0012406924241374,0.0012061641314144,0.315216158459225,3,1.4196945072946838,0.731546520311106,A
160,30,0.494623889648641,0.0131350461525979,0.0245047987679085,0.0004735693677964,0.0015224046022275,0.315740291460829,2,1.7085599300639245,0.7689096238445338,B
165,65,0.483128742212258,0.0155841839001782,0.0200798875907033,0.0009486412072376,0.0021003147129986,0.328158230376625,1,1.2148292595892134,0.7831038124485341,B
165,70,0.47581849068028703,0.0187422211655557,0.0251979277028379,0.0012847684713948,0.0019210835152972,0.327035508464627,1,1.07319448635945,0.7426132298839648,B
-205,100,0.5873718235722349,0.0192591189985895,0.0271155960128949,0.0015945191762868,0.0012500470147108,0.313408895225283,3,2.0,0.7334855092033585,A
-205,50,0.561343186314091,0.0300570539678327,0.0408118063733835,0.0012518714394689,0.0012065974944755,0.315329484410749,3,1.3397972765069732,0.7082576233266751,A
-205,95,0.6032505354335009,0.0138140025416672,0.0194000712794205,0.001397371558137,0.0011679962052029,0.310970022982072,3,1.0670001290717568,0.7552173118778502,A
160,35,0.502876571612736,0.0103800185561786,0.0190325724090674,0.000312507633054,0.0010667265128723,0.316331603276092,3,1.3972205651003813,0.8384798208798983,B
-205,55,0.573517601320364,0.0232648879293679,0.0309498039192843,0.0024006390977656,0.0012032100392033,0.318663857694015,2,1.452055408389876,0.7614664957389253,A
-205,90,0.61862719984855,0.0061217622671972,0.0091263093853106,0.0017385051349581,0.001057713881541,0.313328509482443,1,1.2482055698230343,0.8156636774880206,A
-205,60,0.5682607199073719,0.0221117819067885,0.0279216976293641,0.0060958125537423,0.0012593082051867,0.324350679797547,1,1.1409414923690822,0.7399004314226247,A
-205,85,0.615144971989251,0.0041460089910036,0.007008777096332,0.0027948816678899,0.0012569080080789,0.319648452247445,2,1.3801170434812282,0.8372399764146913,A
-205,65,0.572385388636374,0.018073754761098,0.0234429577723599,0.0065543844359191,0.0012461034814008,0.328297410912849,3,0.9428847910873825,0.7475472038022791,A
-205,80,0.6085475916218299,0.0043562948774806,0.0071492437711404,0.0033326898536498,0.0015542872870384,0.325059892588861,1,1.295127859341117,0.8080773977183136,A
160,40,0.45916158002308993,0.0340966237467385,0.0433110289628755,0.0002345641329734,0.0011593708315359,0.312036832302786,1,1.5441822644381122,0.7307808466627277,B
155,20,0.45503508227753797,0.030823259246719,0.0556125708640722,0.0005460637928167,0.0014230852517635,0.306559938567091,2,1.0430086599475614,0.7143015733429487,B
-205,70,0.5890037354301499,0.0086173972529547,0.0142904965070436,0.0044174339276553,0.0010704374093564,0.332600499472839,1,0.8712234187516588,0.7291173707847962,A
-205,75,0.599924555527829,0.0040806089583155,0.0084368292599488,0.0017898495396908,0.0013701746805204,0.334397982033695,3,1.236616845876274,0.7798503133553794,A
160,45,0.474004352200043,0.0288150376202066,0.0368408495564111,0.0001636587110041,0.0007152148143324,0.309460887098003,1,1.607885525209142,0.7606190927915697,B
155,25,0.45385882053481996,0.0321153473684205,0.0562948970529335,0.0005442962960007,0.0014601816617721,0.305726457086053,3,0.6206589839041384,0.7240259316345072,B
160,50,0.508797835703145,0.011368864280051,0.015927632183961,0.0003349462256166,0.0010783998854399,0.312492321721786,1,1.2052867554238382,0.8172096376877833,B
160,55,0.47947880533739995,0.0187461089252706,0.0238375335681778,0.0012230798229211,0.0020329317503741,0.324681540595856,2,1.0927830537406003,0.6864311994254658,B
-200,105,0.584509686740663,0.0187052823715568,0.0279992856886519,0.0012124742177993,0.0012934255953451,0.316279845385984,1,0.8977958178531293,0.8007922893449961,A
-200,45,0.556162772702451,0.0328022355881282,0.0468791219888142,0.0009245888652156,0.001101641104176,0.312129639751215,2,1.219288948826108,0.7052621454135396,A
160,60,0.487109752257044,0.0112414437519649,0.0148152450652902,0.0009896473427251,0.0027648983456883,0.333079013237287,1,1.386554218175228,0.7798080302760175,B
155,30,0.48466328345738197,0.0185055891220277,0.0341603055413534,0.0005236584527903,0.0012140131345899,0.310933150291856,1,0.7225499660156337,0.7721943564404508,B
160,65,0.473859859873191,0.0156476018277699,0.0226110187648262,0.0016987522883642,0.0021859279584366,0.333996839287412,1,0.9649899462684743,0.7156565618065269,B
160,70,0.47077691869749494,0.0199050423133517,0.0276225280220109,0.0016299105929598,0.001961754070313,0.328103846303869,1,1.0489275090802401,0.707360895286843,B
-200,100,0.5825152486987629,0.022023197494797,0.0296477209198889,0.0014517089557201,0.0012993434481816,0.313062780482649,3,0.7856126389790754,0.7735198390882809,A
160,75,0.47451396428425197,0.0192497673393303,0.0267717316233131,0.0019462049608918,0.0018197768050077,0.325698554987205,1,0.9242490444974525,0.7749019451362498,B
-200,50,0.545856088665454,0.0406824580320358,0.052723221812678,0.0008727947076126,0.0011947065089493,0.30867073027327,2,1.773180560837148,0.6411106103918801,A
155,35,0.49851376246602996,0.0093394632941151,0.0184242036175279,0.000737857478593,0.001175884493538,0.321808828650196,3,1.0215131348925286,0.8151696127802036,B
-200,95,0.6040349318881979,0.0155409545666494,0.0211894492156773,0.0012656219660747,0.001110678061074,0.306858364302327,1,1.2480988776194055,0.773898679538659,A
-200,55,0.5729829186673829,0.0269333243966447,0.0358497853724324,0.0011825540829413,0.0011085161705356,0.311942901310063,2,1.2641556156060747,0.7520487517370834,A
-200,90,0.6179719587221969,0.0059259313218924,0.0096824231065946,0.0014468987954061,0.0010340291946217,0.313938758859288,3,1.2578730644919465,0.8132868093807517,A
-200,60,0.573972430923847,0.0228748339865247,0.0298422720645487,0.0028331768697169,0.001186265143336,0.319291021012027,3,0.992787721403581,0.7410760627158732,A
-200,85,0.607056874671881,0.0049549676712511,0.0084778604124256,0.0021445378855139,0.0014103173723295,0.325955441986599,1,1.1649310053452357,0.7859416626771629,A
150,20,0.461499720803888,0.029741858300233,0.0482568674136843,0.0006436202617678,0.0014004540315814,0.308457479188845,3,1.6664100588192838,0.7410268759659667,B
-200,65,0.570795056141004,0.0199184939733678,0.0253808133434623,0.0065725994322743,0.0013009193011654,0.326032117808726,2,1.2684533367522655,0.7088396493675445,A
155,40,0.46160241283940495,0.030439485803814,0.0411912663547179,0.0006975590475927,0.0013243622515918,0.314744913702879,2,1.075276950986051,0.7511701122217127,B
-200,80,0.6007940181274649,0.004386341043213,0.0086563243897116,0.0028946205758114,0.0012262509403716,0.332042444923427,1,1.0223384659932084,0.7915769433032365,A
-200,70,0.5852564857223209,0.0118968151022309,0.0168549241456554,0.0066433571956873,0.0012236103512973,0.328124807482808,1,1.0428464708107124,0.7492253026219708,A
-200,75,0.6034998149312499,0.0035674687827735,0.0079676716056207,0.0014971633148955,0.0010878404175485,0.332380040947912,2,1.191244060613633,0.7753701556070348,A
155,45,0.46864048016053594,0.0318218675148462,0.0415086807094332,0.000237906632588,0.0008264617455289,0.306964603237067,1,1.2336806190515035,0.7397248328557572,B
150,25,0.454788135730968,0.0313146469208987,0.0556388283039076,0.0006015782859462,0.0014224068829828,0.306234403875296,3,0.9264934755687582,0.6905468493907425,B
155,50,0.504626507597189,0.0112480853928583,0.016727426909209,0.0004050840057587,0.0009542204353389,0.316038675659646,3,1.2230932767181129,0.7956014743150095,B
-195,40,0.5699297598984859,0.02336269469771,0.0393160773999697,0.0011095241351026,0.0011113016951061,0.315170642173626,3,0.9290728192223331,0.7633278816800956,A
155,55,0.493387732878231,0.0132570020180742,0.0180523095608605,0.0008371292906473,0.001743293778007,0.322722532474179,3,1.3299635366538658,0.7904885188581559,B
-195,105,0.5855787958579,0.0177881039251952,0.0260220534617036,0.0012614139865181,0.0013062682869304,0.318043364481753,3,1.1017335557729282,0.8071761271147222,A
150,30,0.47608509359570395,0.0215061503888001,0.0403345708259418,0.0005365905483935,0.0013318705988127,0.310205724042348,1,1.0406646774570902,0.719000599883651,B
-195,45,0.5556467945959139,0.0343564491244016,0.0500528210142234,0.0007939389539598,0.0010019601828848,0.308148036128616,1,1.1993204094469088,0.7275919611751245,A
155,60,0.492060577120605,0.0103145966563137,0.0143214627966473,0.0011834368238928,0.0024057528265735,0.329714173775968,3,1.1417197574435112,0.776752086742601,B
155,65,0.48174367330755796,0.0131076224880458,0.0190207822834854,0.001514370004934,0.0023419594917391,0.332271592424238,3,1.1517656718428884,0.7706640296878204,B
155,70,0.46188931917250997,0.0241141683812103,0.0335280204003264,0.0013811014998029,0.0020421205388609,0.327045270007289,2,0.8746786526792328,0.7407632710289531,B
-195,100,0.581149903775237,0.022264063747148,0.0297499120075753,0.001540513787777,0.0013142105494003,0.313981396132862,3,1.5599026410693226,0.7688681532941211,A
155,75,0.47265346481179193,0.019517715264305,0.0286937430351833,0.0015539623986071,0.0018899055232404,0.325691208966872,1,1.2747102907035333,0.7045684223471863,B
-195,50,0.5373720776108509,0.0487774817557639,0.063506238371737,0.0006932333067725,0.0009175998926632,0.298733369062213,2,1.394347755870414,0.6279517962544149,A
150,35,0.495051562095681,0.010134623997664,0.0188040214304733,0.0011349669442126,0.0011515996135067,0.323723225918463,1,1.0948954023506772,0.8134089743077286,B
-195,95,0.5924955627759849,0.0191964896735046,0.0251104847896267,0.001819290822215,0.0012081159207351,0.310170056017934,1,1.6807474469974042,0.8093598032019459,A
